ID,State,Site,Treatment,Ex.Cont.Number,Date,Year,SolarDay,Period,Taxa,Abundance
147,RI,Sachuest,Exclosure,3,8/4/2014,2014,226,3,Spider,30
182,RI,Sachuest,Control,2,8/4/2014,2014,226,3,Spider,38
184,RI,Sachuest,Control,1,8/4/2014,2014,226,3,Spider,36
197,RI,Sachuest,Exclosure,1,8/4/2014,2014,226,3,Spider,34
198,RI,Sachuest,Exclosure,2,8/4/2014,2014,226,3,Spider,34
92,NJ,Forsythe,Control,1,8/5/2014,2014,227,3,Spider,30
93,NJ,Forsythe,Control,2,8/5/2014,2014,227,3,Spider,26
107,NJ,Forsythe,Exclosure,2,8/5/2014,2014,227,3,Spider,13
119,CT,Hammo,Control,1,8/5/2014,2014,227,3,Spider,59
120,CT,Hammo,Control,2,8/5/2014,2014,227,3,Spider,48
122,CT,Hammo,Control,3,8/5/2014,2014,227,3,Spider,18
123,CT,Hammo,Exclosure,1,8/5/2014,2014,227,3,Spider,61
128,CT,Hammo,Exclosure,2,8/5/2014,2014,227,3,Spider,37
129,CT,Hammo,Exclosure,3,8/5/2014,2014,227,3,Spider,53
153,NJ,Forsythe,Control,3,8/5/2014,2014,227,3,Spider,21
155,NJ,Forsythe,Exclosure,3,8/5/2014,2014,227,3,Spider,13
271,NJ,Forsythe,Exclosure,1,8/5/2014,2014,227,3,Spider,28
5,ME,Asparagus,Control,1,8/19/2014,2014,241,4,Spider,3
6,ME,Asparagus,Control,2,8/19/2014,2014,241,4,Spider,6
16,ME,Asparagus,Exclosure,1,8/19/2014,2014,241,4,Spider,15
17,ME,Asparagus,Exclosure,2,8/19/2014,2014,241,4,Spider,11
39,ME,Bunny,Control,1,8/19/2014,2014,241,4,Spider,19
40,ME,Bunny,Control,2,8/19/2014,2014,241,4,Spider,28
51,ME,Bunny,Exclosure,1,8/19/2014,2014,241,4,Spider,23
52,ME,Bunny,Exclosure,2,8/19/2014,2014,241,4,Spider,17
170,ME,Asparagus,Control,3,8/19/2014,2014,241,4,Spider,28
175,ME,Asparagus,Exclosure,3,8/19/2014,2014,241,4,Spider,21
178,ME,Bunny,Control,3,8/19/2014,2014,241,4,Spider,35
183,ME,Bunny,Exclosure,3,8/19/2014,2014,241,4,Spider,25
67,NH,Chapman,Control,1,8/20/2014,2014,242,4,Spider,13
68,NH,Chapman,Control,2,8/20/2014,2014,242,4,Spider,58
81,NH,Chapman,Exclosure,2,8/20/2014,2014,242,4,Spider,50
154,ME,Rachel Carson,Control,2,8/20/2014,2014,242,4,Spider,39
156,ME,Rachel Carson,Control,1,8/20/2014,2014,242,4,Spider,48
168,ME,Rachel Carson,Exclosure,1,8/20/2014,2014,242,4,Spider,19
169,ME,Rachel Carson,Exclosure,2,8/20/2014,2014,242,4,Spider,39
187,NH,Chapman,Control,3,8/20/2014,2014,242,4,Spider,57
193,NH,Chapman,Exclosure,3,8/20/2014,2014,242,4,Spider,24
196,ME,Rachel Carson,Exclosure,3,8/20/2014,2014,242,4,Spider,27
199,ME,Rachel Carson,Control,3,8/20/2014,2014,242,4,Spider,33
283,NH,Chapman,Exclosure,1,8/20/2014,2014,242,4,Spider,29
95,NJ,Forsythe,Control,2,8/25/2014,2014,247,4,Spider,21
109,NJ,Forsythe,Exclosure,2,8/25/2014,2014,247,4,Spider,25
202,NJ,Forsythe,Control,3,8/25/2014,2014,247,4,Spider,15
205,NJ,Forsythe,Exclosure,3,8/25/2014,2014,247,4,Spider,21
272,NJ,Forsythe,Exclosure,1,8/25/2014,2014,247,4,Spider,7
25,CT,Barn Island,Control,2,8/26/2014,2014,248,4,Spider,30
32,CT,Barn Island,Exclosure,2,8/26/2014,2014,248,4,Spider,9
136,CT,Hammo,Control,1,8/26/2014,2014,248,4,Spider,21
137,CT,Hammo,Control,2,8/26/2014,2014,248,4,Spider,26
138,CT,Hammo,Exclosure,1,8/26/2014,2014,248,4,Spider,20
139,CT,Hammo,Exclosure,2,8/26/2014,2014,248,4,Spider,50
145,CT,Hammo,Control,3,8/26/2014,2014,248,4,Spider,38
146,CT,Hammo,Exclosure,3,8/26/2014,2014,248,4,Spider,36
209,CT,Barn Island,Control,3,8/26/2014,2014,248,4,Spider,26
211,CT,Barn Island,Exclosure,3,8/26/2014,2014,248,4,Spider,9
263,CT,Barn Island,Control,1,8/26/2014,2014,248,4,Spider,41
185,RI,Sachuest,Control,1,8/27/2014,2014,249,4,Spider,22
186,RI,Sachuest,Control,2,8/27/2014,2014,249,4,Spider,18
200,RI,Sachuest,Exclosure,1,8/27/2014,2014,249,4,Spider,16
201,RI,Sachuest,Exclosure,2,8/27/2014,2014,249,4,Spider,15
214,RI,Sachuest,Control,3,8/27/2014,2014,249,4,Spider,30
216,RI,Sachuest,Exclosure,3,8/27/2014,2014,249,4,Spider,27
310,ME,Bunny,Control,1,5/18/2015,2015,148,1,Spider,3
311,ME,Bunny,Control,2,5/18/2015,2015,148,1,Spider,22
318,ME,Bunny,Control,1,5/18/2015,2015,148,1,Spider,3
319,ME,Bunny,Control,2,5/18/2015,2015,148,1,Spider,2
359,ME,Bunny,Control,3,5/18/2015,2015,148,1,Spider,1
360,ME,Bunny,Control,3,5/18/2015,2015,148,1,Spider,3
322,NH,Chapman,Control,1,5/21/2015,2015,151,1,Spider,6
323,NH,Chapman,Control,2,5/21/2015,2015,151,1,Spider,5
326,NH,Chapman,Control,1,5/21/2015,2015,151,1,Spider,13
327,NH,Chapman,Control,2,5/21/2015,2015,151,1,Spider,13
361,NH,Chapman,Control,3,5/21/2015,2015,151,1,Spider,3
362,NH,Chapman,Control,3,5/21/2015,2015,151,1,Spider,5
342,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Spider,31
343,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Spider,11
347,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Spider,18
348,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Spider,33
363,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Spider,11
364,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Spider,13
289,ME,Asparagus,Control,1,5/27/2015,2015,157,1,Spider,3
290,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Spider,2
296,NH,Asparagus,Control,1,5/27/2015,2015,157,1,Spider,1
297,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Spider,2
365,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Spider,6
366,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Spider,4
336,CT,Hammo,Control,1,6/3/2015,2015,164,1,Spider,2
337,CT,Hammo,Control,2,6/3/2015,2015,164,1,Spider,3
338,CT,Hammo,Control,2,6/3/2015,2015,164,1,Spider,1
367,CT,Hammo,Control,3,6/3/2015,2015,164,1,Spider,0
368,CT,Hammo,Control,3,6/3/2015,2015,164,1,Spider,0
375,CT,Hammo,Control,1,6/3/2015,2015,164,1,Spider,2
369,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Spider,11
370,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Spider,3
376,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Spider,1
377,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Spider,12
378,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Spider,11
379,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Spider,2
351,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Spider,14
352,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Spider,8
355,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Spider,1
356,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Spider,5
371,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Spider,19
372,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Spider,12
329,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Spider,6
330,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Spider,9
331,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Spider,1
332,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Spider,1
373,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Spider,3
374,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Spider,5
53,NH,Chapman,Exclosure,3,6/24/2015,2015,185,2,Spider,45
70,NH,Chapman,Control,1,6/24/2015,2015,185,2,Spider,38
71,NH,Chapman,Control,2,6/24/2015,2015,185,2,Spider,43
83,NH,Chapman,Exclosure,2,6/24/2015,2015,185,2,Spider,72
151,ME,Rachel Carson,Control,1,6/24/2015,2015,185,2,Spider,28
158,ME,Rachel Carson,Control,2,6/24/2015,2015,185,2,Spider,17
171,ME,Rachel Carson,Exclosure,1,6/24/2015,2015,185,2,Spider,14
172,ME,Rachel Carson,Exclosure,2,6/24/2015,2015,185,2,Spider,28
215,NH,Chapman,Exclosure,1,6/24/2015,2015,185,2,Spider,81
217,NH,Chapman,Control,3,6/24/2015,2015,185,2,Spider,6
223,ME,Rachel Carson,Control,3,6/24/2015,2015,185,2,Spider,24
224,ME,Rachel Carson,Exclosure,3,6/24/2015,2015,185,2,Spider,24
7,ME,Asparagus,Control,1,6/25/2015,2015,186,2,Spider,6
8,ME,Asparagus,Control,2,6/25/2015,2015,186,2,Spider,3
18,ME,Asparagus,Exclosure,1,6/25/2015,2015,186,2,Spider,2
19,ME,Asparagus,Exclosure,2,6/25/2015,2015,186,2,Spider,0
41,ME,Bunny,Control,1,6/25/2015,2015,186,2,Spider,6
42,ME,Bunny,Control,2,6/25/2015,2015,186,2,Spider,6
54,ME,Bunny,Exclosure,1,6/25/2015,2015,186,2,Spider,6
55,ME,Bunny,Exclosure,2,6/25/2015,2015,186,2,Spider,5
218,ME,Asparagus,Control,3,6/25/2015,2015,186,2,Spider,4
219,ME,Asparagus,Exclosure,3,6/25/2015,2015,186,2,Spider,7
220,ME,Bunny,Control,3,6/25/2015,2015,186,2,Spider,12
221,ME,Bunny,Exclosure,3,6/25/2015,2015,186,2,Spider,5
179,RI,Sachuest,Control,1,6/29/2015,2015,190,2,Spider,36
188,RI,Sachuest,Control,2,6/29/2015,2015,190,2,Spider,34
203,RI,Sachuest,Exclosure,1,6/29/2015,2015,190,2,Spider,25
204,RI,Sachuest,Exclosure,2,6/29/2015,2015,190,2,Spider,18
222,RI,Sachuest,Exclosure,3,6/29/2015,2015,190,2,Spider,42
225,RI,Sachuest,Control,3,6/29/2015,2015,190,2,Spider,19
226,CT,Barn Island,Exclosure,3,6/29/2015,2015,190,2,Spider,67
227,CT,Barn Island,Control,3,6/29/2015,2015,190,2,Spider,47
248,CT,Barn Island,Exclosure,2,6/29/2015,2015,190,2,Spider,46
254,CT,Barn Island,Exclosure,1,6/29/2015,2015,190,2,Spider,30
256,CT,Barn Island,Control,1,6/29/2015,2015,190,2,Spider,25
257,CT,Barn Island,Control,2,6/29/2015,2015,190,2,Spider,71
98,NJ,Forsythe,Control,1,6/30/2015,2015,191,2,Spider,19
99,NJ,Forsythe,Control,2,6/30/2015,2015,191,2,Spider,20
111,NJ,Forsythe,Exclosure,1,6/30/2015,2015,191,2,Spider,25
112,NJ,Forsythe,Exclosure,2,6/30/2015,2015,191,2,Spider,9
116,CT,Hammo,Control,1,6/30/2015,2015,191,2,Spider,34
142,CT,Hammo,Control,2,6/30/2015,2015,191,2,Spider,6
228,CT,Hammo,Control,3,6/30/2015,2015,191,2,Spider,0
229,CT,Hammo,Exclosure,3,6/30/2015,2015,191,2,Spider,13
230,NJ,Forsythe,Exclosure,3,6/30/2015,2015,191,2,Spider,5
231,NJ,Forsythe,Control,3,6/30/2015,2015,191,2,Spider,7
241,CT,Hammo,Exclosure,1,6/30/2015,2015,191,2,Spider,20
245,CT,Hammo,Exclosure,2,6/30/2015,2015,191,2,Spider,28
72,NH,Chapman,Control,1,7/21/2015,2015,212,3,Spider,38
73,NH,Chapman,Control,2,7/21/2015,2015,212,3,Spider,27
84,NH,Chapman,Exclosure,1,7/21/2015,2015,212,3,Spider,49
85,NH,Chapman,Exclosure,2,7/21/2015,2015,212,3,Spider,97
149,ME,Rachel Carson,Control,1,7/21/2015,2015,212,3,Spider,58
160,ME,Rachel Carson,Control,2,7/21/2015,2015,212,3,Spider,39
173,ME,Rachel Carson,Exclosure,1,7/21/2015,2015,212,3,Spider,67
174,ME,Rachel Carson,Exclosure,2,7/21/2015,2015,212,3,Spider,137
232,NH,Chapman,Control,3,7/21/2015,2015,212,3,Spider,40
233,NH,Chapman,Exclosure,3,7/21/2015,2015,212,3,Spider,26
234,ME,Rachel Carson,Exclosure,3,7/21/2015,2015,212,3,Spider,49
235,ME,Rachel Carson,Control,3,7/21/2015,2015,212,3,Spider,55
9,ME,Asparagus,Control,1,7/22/2015,2015,213,3,Spider,18
10,ME,Asparagus,Control,2,7/22/2015,2015,213,3,Spider,23
20,ME,Asparagus,Exclosure,1,7/22/2015,2015,213,3,Spider,27
21,ME,Asparagus,Exclosure,2,7/22/2015,2015,213,3,Spider,4
43,ME,Bunny,Control,1,7/22/2015,2015,213,3,Spider,8
44,ME,Bunny,Control,2,7/22/2015,2015,213,3,Spider,48
56,ME,Bunny,Exclosure,1,7/22/2015,2015,213,3,Spider,38
57,ME,Bunny,Exclosure,2,7/22/2015,2015,213,3,Spider,21
236,ME,Asparagus,Control,3,7/22/2015,2015,213,3,Spider,27
237,ME,Asparagus,Exclosure,3,7/22/2015,2015,213,3,Spider,25
238,ME,Bunny,Control,3,7/22/2015,2015,213,3,Spider,14
239,ME,Bunny,Exclosure,3,7/22/2015,2015,213,3,Spider,41
189,RI,Sachuest,Control,1,7/28/2015,2015,219,3,Spider,29
190,RI,Sachuest,Control,2,7/28/2015,2015,219,3,Spider,52
206,RI,Sachuest,Exclosure,1,7/28/2015,2015,219,3,Spider,24
207,RI,Sachuest,Exclosure,2,7/28/2015,2015,219,3,Spider,39
240,RI,Sachuest,Exclosure,3,7/28/2015,2015,219,3,Spider,25
242,RI,Sachuest,Control,3,7/28/2015,2015,219,3,Spider,18
243,CT,Barn Island,Control,3,7/28/2015,2015,219,3,Spider,35
244,CT,Barn Island,Exclosure,3,7/28/2015,2015,219,3,Spider,40
249,CT,Barn Island,Control,2,7/28/2015,2015,219,3,Spider,35
250,CT,Barn Island,Exclosure,1,7/28/2015,2015,219,3,Spider,20
258,CT,Barn Island,Exclosure,2,7/28/2015,2015,219,3,Spider,72
100,NJ,Forsythe,Control,1,7/29/2015,2015,220,3,Spider,17
101,NJ,Forsythe,Control,2,7/29/2015,2015,220,3,Spider,29
126,CT,Hammo,Control,1,7/29/2015,2015,220,3,Spider,31
127,CT,Hammo,Control,2,7/29/2015,2015,220,3,Spider,23
143,CT,Hammo,Exclosure,1,7/29/2015,2015,220,3,Spider,32
144,CT,Hammo,Exclosure,2,7/29/2015,2015,220,3,Spider,27
246,CT,Hammo,Exclosure,3,7/29/2015,2015,220,3,Spider,7
247,CT,Hammo,Control,3,7/29/2015,2015,220,3,Spider,7
251,NJ,Forsythe,Control,3,7/29/2015,2015,220,3,Spider,4
252,NJ,Forsythe,Exclosure,3,7/29/2015,2015,220,3,Spider,13
276,NJ,Forsythe,Exclosure,1,7/29/2015,2015,220,3,Spider,11
277,NJ,Forsythe,Exclosure,2,7/29/2015,2015,220,3,Spider,16
26,CT,Barn Island,Control,2,8/24/2015,2015,246,4,Spider,17
27,CT,Barn Island,Control,1,8/24/2015,2015,246,4,Spider,80
33,CT,Barn Island,Exclosure,1,8/24/2015,2015,246,4,Spider,9
34,CT,Barn Island,Exclosure,2,8/24/2015,2015,246,4,Spider,81
191,RI,Sachuest,Control,1,8/24/2015,2015,246,4,Spider,72
192,RI,Sachuest,Control,2,8/24/2015,2015,246,4,Spider,90
208,RI,Sachuest,Exclosure,1,8/24/2015,2015,246,4,Spider,46
210,RI,Sachuest,Exclosure,2,8/24/2015,2015,246,4,Spider,42
253,CT,Barn Island,Control,3,8/24/2015,2015,246,4,Spider,4
260,CT,Barn Island,Exclosure,3,8/24/2015,2015,246,4,Spider,33
261,RI,Sachuest,Control,3,8/24/2015,2015,246,4,Spider,56
265,RI,Sachuest,Exclosure,3,8/24/2015,2015,246,4,Spider,35
161,CT,Hammo,Control,1,8/25/2015,2015,247,4,Spider,6
163,CT,Hammo,Control,2,8/25/2015,2015,247,4,Spider,20
212,CT,Hammo,Exclosure,1,8/25/2015,2015,247,4,Spider,19
213,CT,Hammo,Exclosure,2,8/25/2015,2015,247,4,Spider,27
255,CT,Hammo,Control,3,8/25/2015,2015,247,4,Spider,18
259,CT,Hammo,Exclosure,3,8/25/2015,2015,247,4,Spider,22
102,NJ,Forsythe,Control,1,8/26/2015,2015,248,4,Spider,9
103,NJ,Forsythe,Control,2,8/26/2015,2015,248,4,Spider,16
113,NJ,Forsythe,Exclosure,1,8/26/2015,2015,248,4,Spider,8
114,NJ,Forsythe,Exclosure,2,8/26/2015,2015,248,4,Spider,23
266,NJ,Forsythe,Control,3,8/26/2015,2015,248,4,Spider,36
267,NJ,Forsythe,Exclosure,3,8/26/2015,2015,248,4,Spider,14
75,NH,Chapman,Control,1,8/27/2015,2015,249,4,Spider,29
76,NH,Chapman,Control,2,8/27/2015,2015,249,4,Spider,32
87,NH,Chapman,Exclosure,1,8/27/2015,2015,249,4,Spider,47
88,NH,Chapman,Exclosure,2,8/27/2015,2015,249,4,Spider,40
268,NH,Chapman,Control,3,8/27/2015,2015,249,4,Spider,20
269,NH,Chapman,Exclosure,3,8/27/2015,2015,249,4,Spider,37
148,ME,Rachel Carson,Control,1,8/31/2015,2015,253,4,Spider,19
162,ME,Rachel Carson,Control,2,8/31/2015,2015,253,4,Spider,19
176,ME,Rachel Carson,Exclosure,1,8/31/2015,2015,253,4,Spider,19
177,ME,Rachel Carson,Exclosure,2,8/31/2015,2015,253,4,Spider,34
270,ME,Rachel Carson,Exclosure,3,8/31/2015,2015,253,4,Spider,117
273,ME,Rachel Carson,Control,3,8/31/2015,2015,253,4,Spider,12
11,ME,Asparagus,Control,1,9/4/2015,2015,257,4,Spider,2
12,ME,Asparagus,Control,2,9/4/2015,2015,257,4,Spider,3
22,ME,Asparagus,Exclosure,1,9/4/2015,2015,257,4,Spider,7
23,ME,Asparagus,Exclosure,2,9/4/2015,2015,257,4,Spider,3
45,ME,Bunny,Control,1,9/4/2015,2015,257,4,Spider,29
46,ME,Bunny,Control,2,9/4/2015,2015,257,4,Spider,34
59,ME,Bunny,Exclosure,1,9/4/2015,2015,257,4,Spider,11
60,ME,Bunny,Exclosure,2,9/4/2015,2015,257,4,Spider,42
274,ME,Asparagus,Exclosure,3,9/4/2015,2015,257,4,Spider,4
275,ME,Bunny,Control,3,9/4/2015,2015,257,4,Spider,44
280,ME,Bunny,Exclosure,3,9/4/2015,2015,257,4,Spider,24
281,ME,Asparagus,Control,3,9/4/2015,2015,257,4,Spider,3
286,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Pseudoscorpionida,0
287,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Pseudoscorpionida,0
288,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Pseudoscorpionida,0
291,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Pseudoscorpionida,0
292,ME,Bunny,Control,3,5/28/2014,2014,158,1,Pseudoscorpionida,0
293,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Pseudoscorpionida,0
294,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Pseudoscorpionida,0
295,ME,Bunny,Control,3,5/28/2014,2014,158,1,Pseudoscorpionida,0
307,ME,Bunny,Control,1,5/28/2014,2014,158,1,Pseudoscorpionida,0
308,ME,Bunny,Control,2,5/28/2014,2014,158,1,Pseudoscorpionida,0
314,ME,Bunny,Control,1,5/28/2014,2014,158,1,Pseudoscorpionida,0
315,ME,Bunny,Control,2,5/28/2014,2014,158,1,Pseudoscorpionida,0
298,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Pseudoscorpionida,0
299,NH,Chapman,Control,3,6/6/2014,2014,167,1,Pseudoscorpionida,0
301,NH,Chapman,Control,3,6/6/2014,2014,167,1,Pseudoscorpionida,0
302,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Pseudoscorpionida,0
320,NH,Chapman,Control,1,6/6/2014,2014,167,1,Pseudoscorpionida,0
321,NH,Chapman,Control,2,6/6/2014,2014,167,1,Pseudoscorpionida,0
324,NH,Chapman,Control,1,6/6/2014,2014,167,1,Pseudoscorpionida,0
325,NH,Chapman,Control,2,6/6/2014,2014,167,1,Pseudoscorpionida,0
341,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Pseudoscorpionida,0
344,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Pseudoscorpionida,0
345,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Pseudoscorpionida,0
346,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Pseudoscorpionida,0
300,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Pseudoscorpionida,0
303,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Pseudoscorpionida,0
304,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Pseudoscorpionida,0
305,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Pseudoscorpionida,0
380,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Pseudoscorpionida,0
381,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Pseudoscorpionida,0
306,CT,Hammo,Control,3,6/11/2014,2014,172,1,Pseudoscorpionida,0
309,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Pseudoscorpionida,0
312,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Pseudoscorpionida,0
313,CT,Hammo,Control,3,6/11/2014,2014,172,1,Pseudoscorpionida,0
334,CT,Hammo,Control,1,6/11/2014,2014,172,1,Pseudoscorpionida,0
335,CT,Hammo,Control,2,6/11/2014,2014,172,1,Pseudoscorpionida,0
339,CT,Hammo,Control,1,6/11/2014,2014,172,1,Pseudoscorpionida,0
340,CT,Hammo,Control,2,6/11/2014,2014,172,1,Pseudoscorpionida,0
349,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Pseudoscorpionida,0
350,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Pseudoscorpionida,0
353,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Pseudoscorpionida,0
354,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Pseudoscorpionida,0
316,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Pseudoscorpionida,0
317,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Pseudoscorpionida,0
328,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Pseudoscorpionida,0
333,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Pseudoscorpionida,1
357,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Pseudoscorpionida,0
358,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Pseudoscorpionida,0
1,ME,Asparagus,Control,1,6/27/2014,2014,188,2,Pseudoscorpionida,0
2,ME,Asparagus,Control,2,6/27/2014,2014,188,2,Pseudoscorpionida,0
13,ME,Asparagus,Exclosure,2,6/27/2014,2014,188,2,Pseudoscorpionida,0
35,ME,Bunny,Control,1,6/27/2014,2014,188,2,Pseudoscorpionida,0
36,ME,Bunny,Control,2,6/27/2014,2014,188,2,Pseudoscorpionida,0
47,ME,Bunny,Exclosure,1,6/27/2014,2014,188,2,Pseudoscorpionida,0
48,ME,Bunny,Exclosure,2,6/27/2014,2014,188,2,Pseudoscorpionida,0
58,ME,Bunny,Exclosure,3,6/27/2014,2014,188,2,Pseudoscorpionida,0
61,ME,Asparagus,Exclosure,3,6/27/2014,2014,188,2,Pseudoscorpionida,0
63,ME,Asparagus,Control,3,6/27/2014,2014,188,2,Pseudoscorpionida,0
66,ME,Bunny,Control,3,6/27/2014,2014,188,2,Pseudoscorpionida,0
282,ME,Asparagus,Exclosure,1,6/27/2014,2014,188,2,Pseudoscorpionida,0
62,NH,Chapman,Control,2,6/28/2014,2014,189,2,Pseudoscorpionida,0
69,NH,Chapman,Control,3,6/28/2014,2014,189,2,Pseudoscorpionida,0
74,ME,Rachel Carson,Control,3,6/28/2014,2014,189,2,Pseudoscorpionida,0
77,NH,Chapman,Exclosure,3,6/28/2014,2014,189,2,Pseudoscorpionida,0
78,NH,Chapman,Exclosure,2,6/28/2014,2014,189,2,Pseudoscorpionida,0
82,ME,Rachel Carson,Exclosure,3,6/28/2014,2014,189,2,Pseudoscorpionida,0
150,ME,Rachel Carson,Control,2,6/28/2014,2014,189,2,Pseudoscorpionida,0
159,ME,Rachel Carson,Control,1,6/28/2014,2014,189,2,Pseudoscorpionida,0
164,ME,Rachel Carson,Exclosure,1,6/28/2014,2014,189,2,Pseudoscorpionida,0
165,ME,Rachel Carson,Exclosure,2,6/28/2014,2014,189,2,Pseudoscorpionida,0
284,NH,Chapman,Control,1,6/28/2014,2014,189,2,Pseudoscorpionida,0
285,NH,Chapman,Exclosure,1,6/28/2014,2014,189,2,Pseudoscorpionida,0
29,CT,Barn Island,Exclosure,1,6/30/2014,2014,191,2,Pseudoscorpionida,0
86,CT,Barn Island,Exclosure,3,6/30/2014,2014,191,2,Pseudoscorpionida,0
89,RI,Sachuest,Exclosure,3,6/30/2014,2014,191,2,Pseudoscorpionida,0
90,RI,Sachuest,Control,3,6/30/2014,2014,191,2,Pseudoscorpionida,0
94,CT,Barn Island,Control,3,6/30/2014,2014,191,2,Pseudoscorpionida,0
180,RI,Sachuest,Control,1,6/30/2014,2014,191,2,Pseudoscorpionida,0
181,RI,Sachuest,Control,2,6/30/2014,2014,191,2,Pseudoscorpionida,0
194,RI,Sachuest,Exclosure,1,6/30/2014,2014,191,2,Pseudoscorpionida,0
195,RI,Sachuest,Exclosure,2,6/30/2014,2014,191,2,Pseudoscorpionida,0
262,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Pseudoscorpionida,0
264,CT,Barn Island,Control,1,6/30/2014,2014,191,2,Pseudoscorpionida,0
382,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Pseudoscorpionida,0
91,NJ,Forsythe,Control,1,7/1/2014,2014,192,2,Pseudoscorpionida,0
96,NJ,Forsythe,Exclosure,3,7/1/2014,2014,192,2,Pseudoscorpionida,1
104,CT,Hammo,Exclosure,3,7/1/2014,2014,192,2,Pseudoscorpionida,0
105,NJ,Forsythe,Exclosure,2,7/1/2014,2014,192,2,Pseudoscorpionida,0
106,CT,Hammo,Control,3,7/1/2014,2014,192,2,Pseudoscorpionida,0
108,NJ,Forsythe,Control,3,7/1/2014,2014,192,2,Pseudoscorpionida,0
117,CT,Hammo,Control,1,7/1/2014,2014,192,2,Pseudoscorpionida,0
118,CT,Hammo,Control,2,7/1/2014,2014,192,2,Pseudoscorpionida,0
132,CT,Hammo,Exclosure,1,7/1/2014,2014,192,2,Pseudoscorpionida,0
133,CT,Hammo,Exclosure,2,7/1/2014,2014,192,2,Pseudoscorpionida,0
278,NJ,Forsythe,Control,2,7/1/2014,2014,192,2,Pseudoscorpionida,0
279,NJ,Forsythe,Exclosure,1,7/1/2014,2014,192,2,Pseudoscorpionida,0
3,ME,Asparagus,Control,1,7/30/2014,2014,221,3,Pseudoscorpionida,0
4,ME,Asparagus,Control,2,7/30/2014,2014,221,3,Pseudoscorpionida,0
14,ME,Asparagus,Exclosure,1,7/30/2014,2014,221,3,Pseudoscorpionida,0
15,ME,Asparagus,Exclosure,2,7/30/2014,2014,221,3,Pseudoscorpionida,0
37,ME,Bunny,Control,1,7/30/2014,2014,221,3,Pseudoscorpionida,0
38,ME,Bunny,Control,2,7/30/2014,2014,221,3,Pseudoscorpionida,0
